P1,P2,P3,P4,P5,P6,P7,P8,P9
0.999999958,0.999999957,0.896721779,0.89672193,0.601053414,0.714740451,-0.026806068,-0.817168207,-0.049926039
0.998224475,0.999894803,0.471412903,0.43791737,0.836323323,0.677854104,-0.033244511,-0.114268204,-0.054050873
0.999743764,0.997789512,0.428171195,0.499079168,0.931565311,-0.058860719,-0.033988498,-0.796709507,-0.052838847
0.540864851,1,0.083330047,-0.128717901,0.407345936,0.92529291,-0.028314734,1.150191295,-0.054313896
1,0.015435446,0.356159498,-0.126901252,0.14124542,0.383443954,-0.029620375,-0.59924487,-0.052780582
1,0.99676889,0.950824978,0.945152644,-0.214262801,0.793380459,-0.023939776,0.935361434,-0.053765218
0.977123271,1,-0.054517345,-0.089476452,0.384861674,0.539069384,-0.032159869,-0.430174894,-0.053869406
0.999985788,0.993908248,-0.281828414,-0.298088425,0.905927487,0.952501055,-0.032315341,1.564969563,-0.054320092
0.99996345,0.999986521,0.540549172,0.540295621,0.633403479,0.909515967,-0.032726606,0.758283236,-0.054266934
0.972156143,0.350224911,0.83252645,0.424488978,-0.105096895,0.203568305,-0.028964142,-0.841414809,-0.050513408
0.991676732,0.923063492,0.753918269,0.747904003,0.133201483,0.293738105,-0.03066523,-0.988841002,-0.045626515
1,0.997884943,0.037089718,0.019534694,0.897957177,0.919193322,-0.032312199,0.64351325,-0.054222366
0.9874103,0.699625829,0.852819351,0.331007129,0.82933228,0.754652858,-0.031724655,0.010439515,-0.053959346
0.920575395,0.991493877,0.428817618,0.38111926,0.883178074,-0.086064635,-0.031977749,-1.023602414,-0.042343105
0.993796707,0.62692678,0.533723694,0.07899485,0.968341148,0.05483339,-0.032081713,-1.046098586,-0.028653233
0.996066061,0.971404163,-0.415240385,-0.446575367,0.714367286,0.256862182,-0.032755715,-0.548834377,-0.053656132
0.999499994,0.930134736,-0.113662036,0.038573491,0.917465903,0.864481476,-0.032345818,0.686267412,-0.054230804
0.999937574,0.917626617,0.066515083,0.257939462,0.459312617,0.703868035,-0.032466068,0.039776462,-0.054083073
0.999837155,0.738404382,0.531235326,0.303418968,0.592432486,0.841646194,-0.031695813,0.338304921,-0.05410552
0.929760454,0.994696871,-0.367800964,-0.160780037,0.918417841,0.845962597,-0.024165759,0.881031241,-0.054251238
0.999947154,1,0.167987,0.169482906,0.962898852,0.600313906,-0.032706845,-0.817768646,-0.052729041
0.999957761,0.715274681,0.752628107,0.609230506,0.229908088,0.665395466,-0.030645799,-0.145276685,-0.053760776
0.904236022,0.99257634,-0.351720593,-0.504265372,0.30142982,-0.243431185,-0.032325852,-0.99146703,-0.049044795
0.999806288,0.995022563,0.026373888,0.030004127,0.664514168,0.426566366,-0.033005038,-0.97172486,-0.050225807
0.998267101,0.999834424,0.356306016,0.349221116,0.791836414,0.997277973,-0.031990362,2.129419039,-0.054341829
0.998832102,0.991393136,-0.131751384,-0.1536472,0.704841654,0.073683877,-0.033019778,-0.904532531,-0.052021696
0.936704744,0.730813986,-0.137127628,-0.2039676,-0.043826605,0.588257704,-0.032105995,-0.951175962,-0.049528436
1,0.954833276,-0.316801606,-0.202977152,0.935212562,-0.286255118,-0.034554249,-0.645683949,-0.053699817
0.998719912,0.937801812,0.8521961,0.723001903,0.55471982,0.817692091,-0.032295752,-0.529022021,-0.053589381
0.999994773,0.999789153,0.820507176,0.819809405,0.477294853,-0.641931242,-0.032636763,-0.682290677,-0.053340036
0.997568698,1,0.028743086,0.000416623,0.967022759,-0.265699719,-0.033121495,-1.050372727,-0.027639104
0.978581,0.999617054,0.842315479,0.796840456,0.185693592,0.261122345,-0.032331857,-0.548980525,-0.053508187
0.997552634,0.570203309,0.760432922,0.169596285,0.573157587,0.982716153,-0.030838022,1.471359769,-0.054244157
0.941553214,1,0.877235097,0.785383428,0.631120201,0.187842004,-0.029105,-1.019744976,-0.030817338
0.999991181,0.985618354,0.521108664,0.517412031,-0.264616619,0.331915292,-0.032833029,0.632495354,-0.054256803
0.988188578,0.999810938,0.254326887,0.149077768,0.842470853,0.261380782,-0.033735639,0.003717235,-0.054135826
0.999999775,0.984256867,0.394577971,0.370651023,0.823028018,0.609853594,-0.032154805,-0.839786232,-0.052282188
1,0.955197789,-0.003636218,-0.070353333,0.894405731,0.34959613,-0.03203391,-1.035675671,-0.037657456
0.985122012,0.999774631,0,0,0.607826022,0.392029433,-0.03362086,-0.3977023,-0.053887126
0.997792101,0.894002257,0.062326119,-0.004570353,0.980647562,0.21670577,-0.032710659,-0.556501067,-0.053691899
1,0.90416277,0.570724625,0.384893995,0.640547849,0.729826749,-0.031413888,-0.412459568,-0.053600323
0.999978438,0.99572676,0.047379035,0.034514842,0.696225452,0.071174568,-0.032489797,-0.599944576,-0.053510694
1,0.999379814,-0.234672066,-0.234872388,0.902117109,0.010365131,-0.032663822,-1.054146368,-0.0184686
0.981850552,0.996075516,0.861155576,0.85176029,0.021452855,0.258468579,-0.028862679,-0.959803829,-0.046590596
1,0.996608852,0.501603773,0.505779932,0.537553148,0.316139558,-0.031684297,-0.809114336,-0.052329248
0.999918894,0.78774544,0.08967931,0.358855736,0.449439687,0.293747199,-0.031443232,0.10168212,-0.05400043
0.9999991,0.994988987,-0.189364662,-0.146179822,0.506984591,0.751542259,-0.0327203,-0.538698424,-0.053678535
1,1,0.528789309,0.528783858,0.450957059,0.720380769,-0.030329232,-0.21583646,-0.05365773
0.999958288,0.981720401,-0.255312949,-0.263336268,0.324663166,-0.048007065,-0.032536876,0.641044879,-0.054237279
0.999665129,0.999686607,0.742898478,0.736978062,-0.199314293,0.293745299,-0.032287428,-0.136890539,-0.053979523
0.999787822,0.893115799,-0.585581425,-0.384693834,0.873736144,0.039650951,-0.032248676,-0.216800562,-0.053924695
0.999969692,0.999001395,0.130458262,0.102636134,0.503422814,0.285730705,-0.03218128,-0.273623926,-0.053873783
1,0.983110055,0.040023647,0.021578716,0.652434048,0.38565517,-0.032783599,-0.900323032,-0.051922791
1,0.850739953,0.411342876,0.33112557,0.28650614,0.211965198,-0.032522756,-0.963049551,-0.050054934
0.999999384,0.97490206,0.806528787,0.821656943,0.886319471,0.07443174,-0.032839185,-0.958696391,-0.05058006
0.99999886,0.675035837,0,0,0.071511972,0.005404742,-0.032795484,-1.045688897,-0.033902107
1,0.99540471,0.144279502,0.131556197,0.757868844,0.872294765,-0.033145311,-0.259933946,-0.054027531
1,0.717640515,0.324851024,0.048578542,0.881736936,0.029872739,-0.030885785,-0.549767858,-0.053237753
0.970877613,0.999991376,-0.489081673,-0.527760148,0.761459899,0.454295518,-0.033236256,0.267913964,-0.054209781
0.978258998,0.9475609,0.864530529,0.786144161,0.90385288,0.529663575,-0.032148551,-0.179508902,-0.053892149
0.935332189,0.99423594,0.554837079,0.554199166,-0.175750235,0.487344059,-0.032483387,-0.991348748,-0.048398307
0.24561909,0.999049279,0.300699609,-0.059869698,0.793884394,0.786820514,34.36719456,0.391458632,-0.054192639
0.999820766,0.991277216,0.36805783,0.322392346,0.462869022,0.694850979,-0.032737749,0.455648299,-0.054218052
0.998095475,0.991715996,0,0,0.710459621,-0.304454463,-0.032877557,-0.949747643,-0.050903985
1,0.995398587,-0.01223268,-0.014504624,0.208590696,0.966432822,-0.033501564,1.619222258,-0.054378275
0.95933797,0.986460174,0.124971193,0.016494853,0.714254858,0.538525279,-0.033688302,-0.490473286,-0.053879596
0.999999117,-0.172988788,0.015098668,0.15738024,0.799439421,-0.009977349,-0.032256936,-0.735413177,-0.053017822
0.989603405,0.927322464,0.260879148,0.057045658,0.662932016,0.996742786,-0.030812571,2.082200863,-0.054365444
0.999920312,0.731963738,0.608409426,0.024364508,0.374507854,0.593052328,-0.032179699,-1.010530958,-0.045384586
1,0.998795022,0.526632813,0.519360263,0.19391437,0.99933638,-0.032704428,2.121875708,-0.054368644
0.999996982,0.978156223,0.480673443,0.524118414,0.925921693,0.588023683,-0.03257707,-0.969890066,-0.049804939
0.826044993,0.824880252,0.947859081,0.948303812,0.600959535,0.474967308,-0.033275018,-0.361703098,-0.053846813
0.999336686,0.994715175,0.39928815,0.410123043,0.78492301,0.984118414,-0.032321046,1.410339118,-0.054313899
0.999075171,0.998664975,0.221311759,0.216898008,0.906404925,0.960929314,-0.032578275,1.303368769,-0.054315512
0.972431532,0.989006678,-0.443711332,-0.580727997,0.34928197,0.866460825,-0.033525537,-0.621649899,-0.053690349
0.999989285,0.414140198,-0.082743899,-0.446136699,0.51197957,0.739725457,-0.033143838,1.164396565,-0.054332828
0.752158362,0.44350177,0,0,0.710298611,-0.330908076,-0.033128397,-1.066153211,1.340106645
1,0.999979734,0.295345653,0.293943517,0.499820133,0.967020452,-0.030818725,1.988646287,-0.054361453
-0.122684763,0.951900367,0.780717155,0.08004602,0.88347725,0.619918306,-0.031171547,-0.918892723,-0.051588687
0.998244037,1,-0.403307083,-0.400511614,0.776125991,0.668460249,-0.03358417,-0.583151855,-0.053805813
0.966805532,0.930811866,-0.17983016,-0.208453407,0.468499139,0.524852534,-0.033084302,-1.026450976,-0.043072981
0.89308332,-0.280000339,0.622089712,0.222151669,0.908450831,0.999338126,-0.032303661,2.170322012,-0.054357334
0.999974771,0.983792998,0.128616042,0.043345819,0.989849027,0.116941997,-0.032554381,-1.015480354,-0.045544904
0.999995031,0.993406975,-0.166214244,-0.165918256,0.745115874,0.802091723,-0.032802813,-0.296449766,-0.053951513
0.999969149,0.987075955,-0.402358608,-0.43187744,0.918984415,0.535242933,-0.032714174,-0.361915374,-0.053886112
0.999854939,0.991379093,0.34490691,0.384034894,0.733558409,0.203904583,-0.032863104,0.12010119,-0.054148455
1,0.91269176,0.496803811,0.240408865,0.994322197,-0.225351954,-0.032256973,-1.000269939,-0.047072829
0.779311638,0.924755783,0.376764796,0.024212977,-0.253366755,0.938623626,-0.033672087,0.5333525,-0.054281178
0.999011093,0.999922536,-0.17264571,-0.15880302,0.521041535,-0.250650911,-0.030616776,0.331230973,-0.054010348
0.995412658,0.998809014,-0.360961454,-0.355929088,0.435780839,-0.389249707,-0.032926803,-1.029619339,-0.042901306
1,0.982009834,0,0,0.671828485,0.655788075,-0.033344615,-0.229080921,-0.054073539
0.999999998,0.490193074,0.775469941,0.009380664,0.94657138,0.38748829,-0.031458445,-0.672892551,-0.053014356
0.999983076,0.999650134,0.616894776,0.615591626,0.569738737,0.715161375,-0.032229209,0.108115762,-0.05408335
0.984413244,0.607322853,-0.044789752,-0.552201952,0.807502845,0.720665928,-0.032840259,-0.258638346,-0.053968704
0.999990569,0.998864101,-0.136520771,-0.130244427,0.346831612,0.120736815,-0.032812448,-0.056957972,-0.054082944
0.999992689,0.980967374,-0.601656181,-0.668013706,0.707633936,0.998040757,-0.032942426,1.966671878,-0.054370691
0.998662548,0.642568166,0,0,0.382117832,0.03148556,-0.030684571,-1.03841669,-0.030272982
0.955546684,0.995716482,-0.499573101,-0.210150136,0.564242858,0.996569804,-0.033100198,0.831857156,-0.054244646
1,0.860153085,0.090497603,0.055625317,0.988915121,0.176262562,-0.032667925,-0.885104841,-0.052063554
0.999956695,0.999978302,-0.053857917,-0.055009069,0.949617424,0.820332951,-0.032585552,0.842090787,-0.054267001
0.999996542,0.985308164,-0.071949916,-0.057528835,0.985496851,-0.147887726,-0.032735415,-0.891313769,-0.052022117
1,0.993745731,0.192648065,0.223078428,0.055242417,0.594119555,-0.032998308,-0.744757288,-0.053251645
0.972297484,0.877842082,-0.349197513,-0.45236052,0.972265766,0.190221037,-0.032199245,-1.065799842,0.662691991
0.999975566,0.975268661,-0.086016567,-0.122931923,0.518686149,0.213665023,-0.032390241,-1.052990194,-0.019104477
1,0.973775133,0,0,0.139211565,-0.370800553,-0.031962148,-1.065459871,0.476888707
0.984059071,0.924974528,0.673942544,0.513835125,0.403352086,0.910139141,-0.03215652,-0.029590932,-0.054022337
0.999994655,0.99439997,0.238379384,0.336349214,0.641925897,0.22030056,-0.032690404,-1.00413943,-0.047434623
0.999886302,1,0.272994774,0.266242405,0.199222791,0.908603034,-0.030899995,1.146075416,-0.054210149
0.833728985,-0.231157233,0.547315728,0.03259859,-0.212594413,0.850406514,-0.032129967,0.596341902,-0.054360946
0.999989454,0.970871783,0.583050948,0.533688452,0.976899145,-0.02756431,-0.032263832,-0.827685206,-0.052448405
0.881925984,0.976192625,-0.100592681,0.14169861,0.090469047,0.779624047,-0.030479009,-0.438658166,-0.053946777
1,0.998841116,0,0,0.795222084,0.576026562,-0.032890336,-1.040933594,-0.038186171
0.991288605,0.997914961,0.372624307,0.333478957,0.99947407,0.19461065,-0.032792973,-0.672732847,-0.053399106
0.951500828,0.997667976,-0.181129316,-0.13029381,0.274806076,0.645337325,-0.032870797,1.372692576,-0.05432668
0.999920145,0.999170767,0,0,0.312896209,0.78142191,-0.033279682,-0.802695618,-0.05310023
1,0.623044301,0.468258043,0.374210333,0.787049943,0.193103371,-0.032720528,-0.465355067,-0.053779711
0.999738868,0.995671243,0.538685807,0.517126885,0.648568354,-0.195110258,-0.032618284,-0.980562542,-0.049260374
0.998020214,0.879598055,0.519424622,0.43530407,0.962505009,0.856957722,-0.032772487,-0.475800191,-0.053787202
0.999964373,0.985570468,0.759503091,0.752274034,0.785433622,0.732943819,-0.0328281,-0.174049073,-0.054030223
0.984201488,0.400282638,0.223350684,-0.031048372,0.515316038,0.639779454,-0.032275047,0.8783448,-0.054249234
1,0.997574852,0.70187616,0.705998015,0.096387069,0.016208606,-0.030948707,-1.065424088,0.575931172
0.996846926,0.98191302,0,0,-0.19221949,0.995817742,-0.031788552,1.929498227,-0.0543823
0.999866368,0.992429439,0.09465385,0.076025588,0.815721603,0.263288403,-0.032665562,-0.852061423,-0.052436665
1,0.7984032,0.738922839,0.422411312,0.85666185,0.574455194,-0.031321789,-0.985606205,-0.047042301
0.837079478,0.838510177,0.559621074,0.107052227,0.818602404,0.252353607,-0.033320969,-0.923893838,-0.051680323
0.99778175,0.764743809,0.280802321,-0.091955519,0.898101052,0.941293727,-0.032001704,0.600641283,-0.054190231
0.956514232,0.999959759,0.304711007,0.21286468,0.7783705,0.403962318,-0.032980004,-0.911096483,-0.051711282
0.936495872,0.966786819,0.476146675,0.081710068,0.267635293,0.720550667,-0.032332574,-1.061795574,0.060108013
0.999980421,0.989360252,-0.185940221,-0.195877755,0.8310786,0.978328198,-0.032536354,1.771387234,-0.054343338
0.987162682,0.997489682,0.157136717,0.093922102,0.982362047,0.431443665,-0.033536182,0.160057317,-0.054152057
0.991295914,0.982443871,0,0,0.683410548,0.521177126,-0.033341644,0.547206675,-0.054283742
0.999996758,0.992323081,0.775569809,0.788574907,0.73180878,0.706752472,-0.032554635,-0.560918799,-0.053602465
0.999810083,0.955083741,-0.233361039,-0.347107941,0.812129471,0.678384547,-0.03274137,-0.657336132,-0.053441924
0.99998255,0.952086781,-0.163766038,-0.247688302,0.382840227,-0.132714104,-0.032975839,-0.698205366,-0.053401108
1,0.969372911,0,0,0.8706783,-0.252932981,-0.03305823,-1.010018329,-0.047481203
1,0.999476187,0,0,0.938169265,0.553779512,-0.033062167,-0.652862381,-0.0535488
0.999989576,0.999114496,-0.083035355,-0.087780008,0.973579546,0.470467314,-0.032603495,-0.741139539,-0.053119645
0.999197817,0.993060289,0.870173747,0.844165946,0.998129149,0.988982528,-0.032724683,0.966611878,-0.054284603
0.999562463,0.942222769,-0.488434747,-0.645739684,0.97864701,-0.072300721,-0.032505788,-1.063465885,0.099426205
0.965919136,0.843966124,-0.161757847,-0.347928872,0.394146395,0.596610301,-0.032156756,0.947573604,-0.054252535
0.999999611,0.995387496,0.302342374,0.306767296,0.386253525,0.710135254,-0.032742853,-0.821005079,-0.052737629
0.936569734,0.768037677,-0.310431992,-0.375182466,0.871785329,0.652328906,-0.032313016,-0.36813068,-0.053790515
1,0.993312436,-0.096676677,-0.101524288,0.894163956,0.656158115,-0.032920664,0.653595416,-0.054266195
1,0.955832013,0.985778808,0.928787093,0.877528959,1,-0.030320292,2.177948117,-0.05428343
0.999996847,0.990337105,-0.175968495,-0.185637565,0.695654123,0.369659441,-0.032743558,-0.340630775,-0.053906748
0.999799312,0.978896363,-0.076043885,-0.001275444,0.771303779,0.999179702,-0.033106672,2.095560084,-0.054382903
0.986351951,0.88260848,0.548695563,0.363580683,0.973446424,0.884705003,-0.030504379,1.554594547,-0.054314097
0.969866209,0.975546948,-0.600597618,-0.64972391,0.526340078,0.063062186,-0.03383827,-1.063127624,0.068907635
0.998342115,0.939385884,-0.162495971,-0.197115329,0.925729829,-0.289822052,-0.032818403,-1.043783566,-0.035242866
0.988950519,0.994226931,0.394310906,0.368193924,0.475894655,-0.094222495,-0.032387751,-0.515046644,-0.053724617
0.999836692,0.999035257,-0.138489385,-0.129253156,0.985969771,0.571037067,-0.032444732,0.510697507,-0.054204659
0.974604289,0.971364838,0.149131999,0.103789845,0.720706725,0.995465231,-0.032438867,1.366488858,-0.054324369
0.990335885,0.989843738,-0.011058128,0.040637809,0.930597215,0.266486204,-0.032317917,0.161391159,-0.054108477
1,0.736653271,0.976881851,0.65558306,0.306946235,0.509062356,-0.022492024,-0.743180717,-0.049383921
0.999998494,0.928304297,0.367832352,0.173771017,0.949722166,0.85591612,-0.032543385,0.140277812,-0.054126739
1,0.993985633,0.410102357,0.407099203,0.731812673,0.756844099,-0.032718807,-0.134359569,-0.05403748
0.999678324,0.435597735,0.231466323,0.095968661,0.566402101,0.242644938,-0.031176134,-0.550986227,-0.053294258
0.949061125,0.963582238,0.769906546,0.528114979,0.460458325,0.619119592,-0.031085329,-0.386201337,-0.053542923
0.993776634,0.993644969,0.004706201,0.028008576,0.55990532,0.585701498,-0.03291995,-0.358248507,-0.053918426
0.552318678,0.939522045,-0.232990537,-0.26160043,0.092728553,0.45754835,-0.034396754,-0.909821916,-0.052138146
0.980195023,1,0.020818945,-0.04206869,0.107161979,0.416206427,-0.033208128,-0.706046486,-0.053256365
0.999997491,0.987725397,0.208796189,0.184325855,0.677218525,0.992518088,-0.032383479,1.955117517,-0.054348352
0.999983434,0.997897358,-0.236207222,-0.19513952,0.789457878,0.752864922,-0.032169155,0.624013865,-0.054208683
0.973794857,0.999687097,0.060099763,0.089326319,0.48393192,-0.007699656,-0.033945568,-0.275645446,-0.053994998
0.99988936,0.999890122,0.575365105,0.575251992,0.256592403,0.876909064,-0.031678677,1.047353426,-0.054239968
0.999999047,1,0.588835882,0.588688244,0.441000487,0.119750966,-0.032702887,-1.034745338,-0.040661443
0.99700751,0.928941344,-0.287601585,-0.360273993,0.086093203,0.748920543,-0.03336618,0.419617299,-0.054256174
0.995314935,0.512361145,-0.555108566,-0.508643965,0.89726062,0.92335097,-0.032220393,0.530578636,-0.054297164
1,0.999996805,0.561010713,0.561415777,0.996794781,0.116024786,-0.032733449,-1.066248334,2.084434133
0.990775959,0.886172321,0.045367848,-0.330793596,0.874734297,0.659373846,-0.031834166,-0.941025744,-0.050031917
0.999845587,0.345080858,0.022536375,-0.209209658,0.94226733,0.643718281,-0.032626737,-0.707757522,-0.053248829
0.999990654,0.957337897,-0.41318544,-0.486269802,0.95837327,0.184149852,-0.032773047,-0.978370109,-0.049606271
1,0.978408148,0.408556502,0.493307892,0.84857154,0.604618479,-0.032614304,-0.709115296,-0.053248688
0.99972297,0.999844782,-0.051390754,-0.060158793,0.360019436,0.999800004,-0.033368565,2.169321251,-0.054394635
0.996999588,0.95089174,-0.046102282,0.097104705,0.535096709,0.680985102,-0.032171456,0.115266358,-0.054074742
0.999047529,0.681648624,0.018164927,0.265088395,0.195759834,0.986185125,-0.033074733,1.71427462,-0.054367027
0.999971575,0.999971428,-0.367777256,-0.371967363,0.638270509,0.729524837,-0.033006468,-0.660526305,-0.053511068
0.99948541,0.993361754,0.343495381,0.30515583,0.569600421,0.946412557,-0.032582237,1.58187701,-0.054332902
0.9999933,0.374278275,-0.252092905,0.76104444,0.741160132,-0.162360941,-0.032660416,-1.062836229,0.068796878
0.999936855,0.966365698,0.765861835,0.793758927,0.496731724,0.495426446,-0.032369514,-0.102294663,-0.054009492
0.936588726,0.999728771,0.535786433,0.457632652,0.225873338,-0.003915506,-0.033746857,-0.693045111,-0.053349597
0.88968279,0.935497255,0.156322397,0.451498644,0.993124651,0.237601053,-0.033662042,-0.694699016,-0.053337461
0.771397462,0.991152952,-0.09313602,-0.267751548,0.058728881,0.84934359,-0.026584552,1.633807123,-0.054318675
0.750392163,0.979914045,0,0,0.304953071,0.564428421,-0.031937926,-0.899403038,-0.053048547
0.999075528,0.996100158,0.082584846,0.12672812,0.15465892,0.231520411,-0.032485382,-0.13200383,-0.054006075
0.913804851,0.868997331,-0.18404793,-0.103483406,0.681905379,0.977606642,-0.031812827,1.825605693,-0.054336827
0.923632816,0.876892833,0.456746869,0.540986769,0.131915081,0.328772415,-0.033993695,-1.04310048,-0.037911539
0.975935642,0.509399858,-0.043658282,-0.269549044,0.542506131,0.108358797,-0.03233828,-1.012703372,-0.044739784
0.948081711,0.871660881,-0.328204664,-0.361669944,0.708115838,0.443432408,-0.033510989,0.555252936,-0.054275386
0.995573368,1,-0.499829868,-0.469568647,0.817348598,-0.859528505,-0.033682115,-1.061555661,0.033164914
0.383745291,0.996926831,0.696408328,0.131907298,0.872290856,0.767737262,-0.029627442,-0.661350254,-0.053486136
0.993608848,0.972614257,0.208385953,0.080786177,0.67585338,0.349056651,-0.032139672,-0.506158201,-0.053614686
0.984808381,0.977383854,0.372837262,0.470933983,0.498688896,0.77840768,-0.030771363,0.331706051,-0.054066434
0.99955832,0.960505447,0.436096024,0.520923116,-0.025565443,0.999151259,-0.029798826,1.910211434,-0.054248044
0.993240381,0.942736982,0.558739804,0.257599241,0.154937744,0.989222306,-0.033215213,1.934181099,-0.054389091
0.999976341,0.769899727,0.284151379,0.160742108,0.783006086,-0.175690029,-0.033105046,-1.055344515,-0.019280552
0.999982581,0.995803865,0.111098533,0.082624448,0.288930375,0.129728894,-0.032692759,-1.061678882,0.037694507
0.999813689,0.99984671,-0.142688913,-0.150315102,0.786954156,0.136989822,-0.032751292,0.239111442,-0.054173565
0.999722547,0.948350193,0.333441588,0.336253108,0.846199787,0.354411246,-0.032619401,-0.935325211,-0.05107569
0.999982763,0.993452077,-0.174952576,-0.211511699,0.891015859,0.890464115,-0.032896623,-0.528158328,-0.05373176
0.999841782,0.999133978,-0.544857198,-0.560186686,0.687117904,0.948381216,-0.032493199,1.121606757,-0.054293503
0.999901036,0.531836885,-0.146139514,0.143472025,0.744114862,0.368899863,-0.033158624,-0.807479525,-0.053014396
0.756554588,0.872552174,0.003207279,-0.188566554,0.38715981,0.715132928,-0.032700047,-0.132198248,-0.054011328
0.999748444,0.462531939,0.969639902,0.544015062,0.413282457,0.992927788,-0.029755227,1.858209014,-0.054237036
0.988045643,0.871492321,0.125293572,0.123200541,0.693157154,0.634125809,-0.032564087,0.31603152,-0.054180705
0.941462704,0.887909836,0.631771462,0.387669674,0.577871362,0.207599968,-0.031697568,-0.332845464,-0.053580853
0.999959729,0.967077425,-0.056894977,-0.050499897,0.776579879,0.69175878,-0.032824298,-0.064115897,-0.054081816
0.999995408,0.34519207,0.663844637,-0.094783997,0.686800264,0.130793348,-0.029158705,-0.545552104,-0.052851744
0.999997219,0.995838543,0.865572599,0.864662572,0.619547243,0.448806635,-0.027776688,0.271060066,-0.053738887
0.999976098,0.99810124,0.021537942,-0.010469312,0.84653684,0.620628206,-0.032534862,1.125061194,-0.054296693
0.932849772,0.983397165,0.58137554,0.348594439,0.947153964,0.245223388,-0.033063147,-0.429006198,-0.053836856
0.999942123,0.985486406,0.096380432,0.048010359,0.903466747,0.258172874,-0.032508726,-0.899928451,-0.051726249
0.99999994,0.758235979,0.5204136,0.052706413,0.947093338,0.709609466,-0.032641521,-0.64749907,-0.053441495
0.936729209,0.985128833,-0.660270091,-0.644415682,0.584735282,0.245576132,-0.032717259,-0.59216811,-0.053591738
0.99604566,0.925821265,0.02405418,-0.060156325,0.795164328,0.518796786,-0.03227974,-1.060249889,0.025927296
0.944700974,0.858341912,-0.060847116,-0.022098882,0.898313344,0.629720117,-0.032973316,0.620860559,-0.054244382
0.999999985,0.984780503,0.828753554,0.779329088,0.751970165,0.555487336,-0.032347102,-0.688770678,-0.053232204
0.993749265,0.975588672,0.742671974,0.588344861,0.925116576,-0.087125067,-0.031915133,-0.965487097,-0.049822788
0.949311564,0.987786593,0.065923041,0.114150116,0.597485159,0.259031316,-0.03332155,0.583476807,-0.054277586
0.99886553,0.923866339,0.914407769,0.940410465,0.75975777,0.931549897,-0.031029578,1.274115127,-0.054230581
1,0.999809367,0.551437401,0.550715124,0.537293787,0.07833711,-0.031690899,-1.063468046,0.13298524
1,0.997839098,-0.160872718,-0.171117618,0.6601145,0.451808723,-0.033399336,-0.431244752,-0.053946102
1,0.811754884,0.057902103,0.139886331,0.481887269,0.292033108,-0.032099202,-1.027100559,-0.041526815
0.999932128,0.980896863,-0.265468049,-0.306513545,0.835363257,0.418298304,-0.032929909,-0.904000459,-0.05196256
0.999999954,0.974400317,-0.092680656,-0.207684507,0.929435301,0.872374226,-0.032605334,-0.415521325,-0.053814199
0.999930401,0.988886819,0.897346406,0.866593309,0.34988803,0.533884194,-0.029626731,-0.941270954,-0.048065883
0.98010135,0.633544503,0.130003596,0.042610432,0.830338837,0.760890226,-0.032691648,-0.642511284,-0.053374168
1,0.980415432,0,0,0.971351701,-0.171307337,-0.034068955,-1.055463808,-0.015437365
1,1,-0.119516035,-0.11951348,-0.334804048,0.855162677,-0.032522268,-0.620944311,-0.053472943
0.999881652,0.986182999,0.912747674,0.912749833,0.396609872,0.685343363,-0.032972878,0.032569562,-0.054134563
0.996573312,0.753686086,0.250634576,0.29519492,0.426309824,0.976746295,-0.032805926,1.690326902,-0.054349859
0.999979797,0.994955361,0.61929967,0.608128206,0.647097952,0.39317563,-0.033199387,-0.936221256,-0.051587401
0.989818562,0.97728367,0.656343779,0.554968104,0.69450835,0.742023895,-0.03144357,-0.547718863,-0.053375589
0.738368357,0.077807269,0.704937975,-0.035316189,0.268175815,0.8331525,-0.030235048,-0.157962693,-0.053690055
0.958108441,0.936146655,0.001832081,-0.158200116,0.833402688,0.204719129,-0.033027379,-0.549299194,-0.053644344
0.983915702,0.994211492,0.485214682,0.524059355,0.22009388,0.986902254,-0.031376066,1.521506489,-0.054314124
0.999972521,0.999999023,0.317153443,0.317564202,0.972164567,0.311763358,-0.032653996,-0.758393526,-0.053061753
0.999671564,0.967856047,-0.176021947,-0.223717735,0.693409423,0.896805537,-0.032654311,0.646699821,-0.054245448
0.904034466,0.885064216,0.005992013,-0.259307182,0.780331488,-0.029634468,-0.033017229,-0.979551556,-0.049273403
0.999997221,0.997659718,0.630816888,0.617422715,0.894672817,0.285934735,-0.032414542,-1.03810531,-0.037763418
0.999965708,0.997739813,0.64707741,0.622316111,0.522907964,-0.168604023,-0.032745787,-1.054318667,-0.018633521
0.999995789,0.97776023,-0.346402665,-0.354250411,0.916844604,0.919681772,-0.032838145,0.853180692,-0.054285375
0.99999445,0.999314733,0.445543891,0.460287813,0.89285344,0.375059177,-0.032939541,-0.915965182,-0.051772394
0.984108187,0.810051997,-0.139191048,-0.369683266,0.027972149,0.878115426,-0.033027408,1.113319221,-0.054320939
0.976456002,0.841030784,0.067426794,0.072121364,0.87020334,0.768227296,-0.032174438,0.383301383,-0.054245172
0.970066606,0.959333317,0.465860382,0.331231347,0.470103574,0.329264859,-0.030511175,-1.061069194,0.058852094
0.999998088,0.931635194,-0.01234776,0.086497598,0.399014576,0.335977523,-0.032856924,0.304790804,-0.054199435
0.958868585,0.939131422,0.706868331,0.68594134,0.679087262,0.96853067,-0.032944802,1.819061183,-0.054285882
